,t,x,v,a,u
0,0.0,-594.70703125,0.0,0.0,118.61434936523438
1,0.0010002442002442003,-655.70703125,-50999.99609375,0.0,118.61434936523438
2,0.0020004884004884006,-706.70703125,-50999.99609375,9999999.0,118.61434936523438
3,0.0030007326007326007,-757.70703125,-50999.99609375,0.0,118.61434936523438
4,0.004000976800976801,-797.70703125,-40000.0,10999999.0,118.61434936523438
5,0.005001221001221002,-877.70703125,-80000.0,-39999996.0,118.61434936523438
6,0.006001465201465201,-927.70703125,-49999.99609375,29999996.0,118.61434936523438
7,0.007001709401709402,-959.70703125,-31999.998046875,17999998.0,118.61434936523438
8,0.008001953601953602,-970.70703125,-10999.9990234375,20999998.0,118.61434936523438
9,0.009002197802197803,-919.70703125,50999.99609375,61999992.0,118.61434936523438
10,0.010002442002442003,-902.70703125,17000.0,-33999996.0,118.61434936523438
11,0.011002686202686204,-861.70703125,41000.0,23999998.0,118.61434936523438
12,0.012002930402930403,-845.70703125,15999.9990234375,-24999998.0,118.61434936523438
13,0.013003174603174603,-777.70703125,68000.0,51999996.0,118.61434936523438
14,0.014003418803418804,-720.70703125,56999.99609375,-10999999.0,118.61434936523438
15,0.015003663003663004,-654.70703125,66000.0,8999999.0,118.61434936523438
16,0.016003907203907205,-550.70703125,103999.9921875,37999996.0,118.61434936523438
17,0.017004151404151405,-434.70703125,115999.9921875,11999999.0,118.61434936523438
18,0.018004395604395606,-275.70703125,159000.0,42999996.0,118.61434936523438
19,0.019004639804639806,-102.70703125,172999.984375,13999998.0,118.61434936523438
20,0.020004884004884007,10.29296875,112999.9921875,-59999992.0,118.61434936523438
21,0.021005128205128207,86.29296875,76000.0,-36999996.0,118.61434936523438
22,0.022005372405372408,164.29296875,78000.0,1999999.75,118.61434936523438
23,0.02300561660561661,233.29296875,69000.0,-8999999.0,118.61434936523438
24,0.024005860805860806,311.29296875,78000.0,8999999.0,118.61434936523438
25,0.025006105006105006,424.29296875,112999.9921875,34999996.0,118.61434936523438
26,0.026006349206349207,533.29296875,108999.9921875,-3999999.5,118.61434936523438
27,0.027006593406593407,672.29296875,139000.0,29999996.0,118.61434936523438
28,0.028006837606837608,765.29296875,92999.9921875,-45999996.0,118.61434936523438
29,0.029007081807081808,820.29296875,54999.99609375,-37999996.0,118.61434936523438
30,0.03000732600732601,836.29296875,15999.9990234375,-38999996.0,118.61434936523438
31,0.03100757020757021,821.29296875,-14999.9990234375,-30999996.0,118.61434936523438
32,0.03200781440781441,833.29296875,11999.9990234375,26999996.0,118.61434936523438
33,0.03300805860805861,820.29296875,-12999.9990234375,-24999998.0,118.61434936523438
34,0.03400830280830281,838.29296875,18000.0,30999996.0,118.61434936523438
35,0.03500854700854701,921.29296875,82999.9921875,64999992.0,118.61434936523438
36,0.03600879120879121,985.29296875,63999.99609375,-18999998.0,118.61434936523438
37,0.03700903540903541,1039.29296875,53999.99609375,-9999999.0,118.61434936523438
38,0.03800927960927961,1085.29296875,45999.99609375,-7999999.0,118.61434936523438
39,0.03900952380952381,1038.29296875,-46999.99609375,-92999992.0,118.61434936523438
40,0.040009768009768014,1036.29296875,-1999.9998779296875,44999996.0,118.61434936523438
41,0.041010012210012214,1019.29296875,-17000.0,-14999998.0,118.61434936523438
42,0.042010256410256415,949.29296875,-70000.0,-52999996.0,118.61434936523438
43,0.043010500610500615,987.29296875,38000.0,107999984.0,118.61434936523438
44,0.044010744810744816,1007.29296875,20000.0,-17999998.0,118.61434936523438
45,0.045010989010989017,1081.29296875,74000.0,53999992.0,118.61434936523438
46,0.04601123321123322,1080.29296875,-999.9999389648438,-74999992.0,118.61434936523438
47,0.04701147741147742,1077.29296875,-2999.999755859375,-1999999.75,118.61434936523438
48,0.04801172161172161,1099.29296875,21999.998046875,24999998.0,118.61434936523438
49,0.04901196581196581,1106.29296875,6999.99951171875,-14999998.0,118.61434936523438
50,0.05001221001221001,1031.29296875,-75000.0,-81999992.0,118.61434936523438
51,0.05101245421245421,953.29296875,-78000.0,-2999999.75,118.61434936523438
52,0.05201269841269841,959.29296875,5999.99951171875,83999992.0,118.61434936523438
53,0.053012942612942614,938.29296875,-20999.998046875,-26999996.0,118.61434936523438
54,0.054013186813186814,946.29296875,7999.99951171875,28999996.0,118.61434936523438
55,0.055013431013431015,943.29296875,-2999.999755859375,-10999999.0,118.61434936523438
56,0.056013675213675215,941.29296875,-1999.9998779296875,999999.875,118.61434936523438
57,0.057013919413919416,902.29296875,-39000.0,-36999996.0,118.61434936523438
58,0.058014163614163616,824.29296875,-78000.0,-38999996.0,118.61434936523438
59,0.05901440781440782,747.29296875,-77000.0,999999.875,118.61434936523438
60,0.06001465201465202,690.29296875,-56999.99609375,19999998.0,118.61434936523438
61,0.06101489621489622,645.29296875,-44999.99609375,11999999.0,118.61434936523438
62,0.06201514041514042,586.29296875,-58999.99609375,-13999998.0,118.61434936523438
63,0.06301538461538463,539.29296875,-46999.99609375,11999999.0,118.61434936523438
64,0.06401562881562882,470.29296875,-69000.0,-21999998.0,120.22688293457031
65,0.06501587301587301,355.29296875,-114999.9921875,-45999996.0,120.22688293457031
66,0.06601611721611722,220.29296875,-135000.0,-19999998.0,120.22688293457031
67,0.06701636141636141,42.29296875,-177999.984375,-42999996.0,120.22688293457031
68,0.06801660561660562,-206.70703125,-248999.984375,-70999992.0,120.22688293457031
69,0.06901684981684982,-397.70703125,-190999.984375,57999992.0,120.22688293457031
70,0.07001709401709402,-618.70703125,-220999.984375,-29999996.0,120.22688293457031
71,0.07101733821733822,-814.70703125,-195999.984375,24999998.0,120.22688293457031
72,0.07201758241758242,-1024.70703125,-209999.984375,-13999998.0,120.22688293457031
73,0.07301782661782662,-1258.70703125,-233999.984375,-23999998.0,120.22688293457031
74,0.07401807081807082,-1519.70703125,-260999.984375,-26999996.0,120.22688293457031
75,0.07501831501831502,-1865.70703125,-345999.96875,-84999992.0,120.22688293457031
76,0.07601855921855923,-2179.70703125,-314000.0,31999996.0,120.22688293457031
77,0.07701880341880342,-2491.70703125,-312000.0,1999999.75,120.22688293457031
78,0.07801904761904763,-2769.70703125,-278000.0,33999996.0,120.22688293457031
79,0.07901929181929182,-3006.70703125,-236999.984375,40999996.0,120.22688293457031
80,0.08001953601953603,-3184.70703125,-177999.984375,58999992.0,120.22688293457031
81,0.08101978021978022,-3341.70703125,-157000.0,20999998.0,120.22688293457031
82,0.08202002442002443,-3471.70703125,-129999.9921875,26999996.0,120.22688293457031
83,0.08302026862026862,-3617.70703125,-146000.0,-15999998.0,120.22688293457031
84,0.08402051282051283,-3738.70703125,-120999.9921875,24999998.0,120.22688293457031
85,0.08502075702075702,-3851.70703125,-112999.9921875,7999999.0,120.22688293457031
86,0.08602100122100123,-3943.70703125,-91999.9921875,20999998.0,120.22688293457031
87,0.08702124542124542,-3996.70703125,-52999.99609375,38999996.0,120.22688293457031
88,0.08802148962148963,-3959.70703125,37000.0,89999992.0,120.22688293457031
89,0.08902173382173383,-3864.70703125,94999.9921875,57999992.0,120.22688293457031
90,0.09002197802197803,-3730.70703125,134000.0,38999996.0,120.22688293457031
91,0.09102222222222223,-3560.70703125,169999.984375,35999996.0,120.22688293457031
92,0.09202246642246643,-3390.70703125,169999.984375,0.0,120.22688293457031
93,0.09302271062271063,-3209.70703125,180999.984375,10999999.0,120.22688293457031
94,0.09402295482295484,-3050.70703125,159000.0,-21999998.0,120.22688293457031
95,0.09502319902319903,-2858.70703125,191999.984375,32999996.0,120.22688293457031
96,0.09602344322344322,-2641.70703125,216999.984375,24999998.0,120.22688293457031
97,0.09702368742368743,-2390.70703125,250999.984375,33999996.0,120.22688293457031
98,0.09802393162393162,-2083.70703125,307000.0,55999992.0,120.22688293457031
99,0.09902417582417583,-1753.70703125,329999.96875,22999998.0,120.22688293457031
100,0.10002442002442002,-1434.70703125,319000.0,-10999999.0,120.22688293457031
101,0.10102466422466423,-1110.70703125,324000.0,4999999.5,120.22688293457031
102,0.10202490842490843,-858.70703125,251999.984375,-71999992.0,120.22688293457031
103,0.10302515262515263,-647.70703125,210999.984375,-40999996.0,120.22688293457031
104,0.10402539682539683,-459.70703125,187999.984375,-22999998.0,120.22688293457031
105,0.10502564102564103,-280.70703125,178999.984375,-8999999.0,120.22688293457031
106,0.10602588522588523,-128.70703125,152000.0,-26999996.0,120.22688293457031
107,0.10702612942612943,62.29296875,190999.984375,38999996.0,120.22688293457031
108,0.10802637362637363,247.29296875,184999.984375,-5999999.5,120.22688293457031
109,0.10902661782661784,420.29296875,172999.984375,-11999999.0,120.22688293457031
110,0.11002686202686203,581.29296875,161000.0,-11999999.0,120.22688293457031
111,0.11102710622710624,658.29296875,77000.0,-83999992.0,120.22688293457031
112,0.11202735042735043,733.29296875,75000.0,-1999999.75,120.22688293457031
113,0.11302759462759464,757.29296875,23999.998046875,-50999996.0,120.22688293457031
114,0.11402783882783883,744.29296875,-12999.9990234375,-36999996.0,120.22688293457031
115,0.11502808302808304,786.29296875,41999.99609375,54999992.0,120.22688293457031
116,0.11602832722832723,808.29296875,21999.998046875,-19999998.0,120.22688293457031
117,0.11702857142857144,903.29296875,94999.9921875,72999992.0,120.22688293457031
118,0.11802881562881563,956.29296875,52999.99609375,-41999996.0,120.22688293457031
119,0.11902905982905984,998.29296875,41999.99609375,-10999999.0,120.22688293457031
120,0.12002930402930403,1048.29296875,49999.99609375,7999999.0,120.22688293457031
121,0.12102954822954824,1021.29296875,-26999.998046875,-76999992.0,120.22688293457031
122,0.12202979242979244,1012.29296875,-9000.0,17999998.0,120.22688293457031
123,0.12303003663003664,1006.29296875,-5999.99951171875,2999999.75,120.22688293457031
124,0.12403028083028084,1010.29296875,3999.999755859375,9999999.0,120.22688293457031
125,0.12503052503052503,990.29296875,-20000.0,-23999998.0,120.22688293457031
126,0.12603076923076925,1071.29296875,81000.0,100999992.0,120.22688293457031
127,0.12703101343101345,1078.29296875,6999.99951171875,-73999992.0,120.22688293457031
128,0.12803125763125764,1129.29296875,50999.99609375,43999996.0,54.4468879699707
129,0.12903150183150183,1077.29296875,-51999.99609375,-102999992.0,54.4468879699707
130,0.13003174603174603,1062.29296875,-14999.9990234375,36999996.0,54.4468879699707
131,0.13103199023199025,1037.29296875,-24999.998046875,-9999999.0,54.4468879699707
132,0.13203223443223444,994.29296875,-42999.99609375,-17999998.0,54.4468879699707
133,0.13303247863247863,971.29296875,-22999.998046875,19999998.0,54.4468879699707
