,t,x,v,a,u,hilbert
0,0.0,-370.1796875,0.0,0.0,118.61434936523438,1389.9927730952943
1,0.0010002442002442003,-362.1796875,48999.99609375,0.0,118.61434936523438,803.4479356666267
2,0.0020004884004884006,-313.1796875,48999.99609375,40999996.0,118.61434936523438,759.8953924838413
3,0.0030007326007326007,-249.1796875,63999.99609375,14999998.0,118.61434936523438,592.7742354537698
4,0.004000976800976801,-228.1796875,20999.998046875,-42999996.0,118.61434936523438,653.117084532799
5,0.005001221001221002,-269.1796875,-41000.0,-61999992.0,118.61434936523438,657.7546478237574
6,0.006001465201465201,-397.1796875,-127999.9921875,-86999992.0,118.61434936523438,745.342452252486
7,0.007001709401709402,-503.1796875,-105999.9921875,21999998.0,118.61434936523438,714.7722678098742
8,0.008001953601953602,-600.1796875,-96999.9921875,8999999.0,118.61434936523438,721.0884512907645
9,0.009002197802197803,-602.1796875,-1999.9998779296875,94999992.0,118.61434936523438,631.6562819059901
10,0.010002442002442003,-555.1796875,46999.99609375,48999996.0,118.61434936523438,559.1274963352881
11,0.011002686202686204,-439.1796875,115999.9921875,68999992.0,118.61434936523438,444.0809047098391
12,0.012002930402930403,-349.1796875,89999.9921875,-25999998.0,118.61434936523438,355.90294226758346
13,0.013003174603174603,-277.1796875,72000.0,-17999998.0,118.61434936523438,296.3690764223895
14,0.014003418803418804,-247.1796875,29999.998046875,-41999996.0,118.61434936523438,255.42368600522576
15,0.015003663003663004,-272.1796875,-24999.998046875,-54999992.0,118.61434936523438,288.1205175197292
16,0.016003907203907205,-308.1796875,-36000.0,-10999999.0,118.61434936523438,346.7788006041289
17,0.017004151404151405,-276.1796875,31999.998046875,67999992.0,118.61434936523438,410.57829972071335
18,0.018004395604395606,-198.1796875,78000.0,45999996.0,118.61434936523438,453.8060140646327
19,0.019004639804639806,-45.1796875,153000.0,74999992.0,118.61434936523438,532.5774004689274
20,0.020004884004884007,144.8203125,189999.984375,36999996.0,118.61434936523438,549.2476317865036
21,0.021005128205128207,299.8203125,155000.0,-34999996.0,118.61434936523438,567.7087823357184
22,0.022005372405372408,390.8203125,90999.9921875,-63999992.0,118.61434936523438,549.5375313735516
23,0.02300561660561661,462.8203125,72000.0,-18999998.0,118.61434936523438,556.9431787519576
24,0.024005860805860806,441.8203125,-20999.998046875,-92999992.0,118.61434936523438,486.5308385294752
25,0.025006105006105006,421.8203125,-20000.0,999999.875,118.61434936523438,488.8852703461143
26,0.026006349206349207,471.8203125,49999.99609375,69999992.0,118.61434936523438,533.0971984044342
27,0.027006593406593407,518.8203125,46999.99609375,-2999999.75,118.61434936523438,605.1500785835087
28,0.028006837606837608,688.8203125,169999.984375,122999984.0,118.61434936523438,755.7053520977412
29,0.029007081807081808,798.8203125,109999.9921875,-59999992.0,118.61434936523438,828.9428740088241
30,0.03000732600732601,900.8203125,101999.9921875,-7999999.0,118.61434936523438,910.2528744054036
31,0.03100757020757021,962.8203125,61999.99609375,-39999996.0,118.61434936523438,963.3668137951905
32,0.03200781440781441,919.8203125,-42999.99609375,-104999992.0,118.61434936523438,934.5970463353775
33,0.03300805860805861,871.8203125,-47999.99609375,-4999999.5,118.61434936523438,905.0536480709449
34,0.03400830280830281,785.8203125,-85999.9921875,-37999996.0,118.61434936523438,833.296442227493
